"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"71862","AT 2020abbo","23:51:06.042","+06:56:33.10","","","","","ZTF","ZTF","","ZTF","ZTF20acuaqlf","P48 - ZTF-Cam","","1","1","","19.0713","r-ZTF","2020-11-28 02:35:19.104","ZTF_CLU_PUBLIC","",""
"71861","AT 2020abbn","08:19:22.844","+07:29:23.60","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20lsy","PS1 - GPC1","","1","1","","20.53","w-PS1","2020-11-25 13:04:48.000","PS1_Bot1","",""
"71860","AT 2020abbm","14:30:17.630","+40:44:16.78","","","","","ZTF","ZTF","","ZTF","ZTF20acggqsg","P48 - ZTF-Cam","","1","1","","18.4418","r-ZTF","2020-11-27 13:17:32.640","ZTF_CLU_PUBLIC","",""
"71859","AT 2020abbl","12:17:52.238","-00:54:28.92","","","","","ZTF","ZTF","","ZTF","ZTF20actnzxm","P48 - ZTF-Cam","","1","1","","18.0905","g-ZTF","2020-11-24 12:37:56.640","ZTF_CLU_PUBLIC","",""
"71858","AT 2020abbk","12:37:35.671","+04:18:59.03","","","SDSS J123735.88+041856.7","0.062","ALeRCE","ZTF","","ZTF","ZTF20acrsbye","P48 - ZTF-Cam","","1","1","","19.1785","g-ZTF","2020-11-24 12:38:36.997","ALeRCE","",""
"71857","AT 2020abbj","12:34:57.536","+02:51:24.21","","","WISEA J123457.48+025124.2","0.095973","ALeRCE","ZTF","","ZTF","ZTF20actoabw","P48 - ZTF-Cam","","1","1","","19.3949","g-ZTF","2020-11-24 12:38:36.997","ALeRCE","",""
"71856","AT 2020abbi","12:25:39.792","-02:56:59.35","","","CGCG 014-032","0.025144","ALeRCE","ZTF","","ZTF","ZTF20actnzzk","P48 - ZTF-Cam","","1","1","","18.0985","g-ZTF","2020-11-24 12:37:57.003","ALeRCE","",""
"71855","AT 2020abbh","09:56:38.611","-12:10:07.36","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bgep","ATLAS1 - ACAM1","","1","1","","19.153","cyan-ATLAS","2020-11-25 14:42:43.200","ATLAS_Bot1","",""
"71854","AT 2020abbg","13:39:56.895","+59:12:09.91","","","","","ZTF","ZTF","","ZTF","ZTF20acuahhx","P48 - ZTF-Cam","","1","1","","19.06","g-ZTF","2020-11-25 12:13:08.832","ZTF_AMPEL_COMPLETE","",""
"71853","AT 2020abbf","09:01:13.711","+03:10:46.70","","","","","ZTF","ZTF","","ZTF","ZTF20acquvxp","P48 - ZTF-Cam","","1","1","","19.75","g-ZTF","2020-11-23 11:45:44.640","ZTF_AMPEL_COMPLETE","",""
